rating,latitude,longitude,restaurant_name,address,inspection_type,inspection_date,result
4.7,40.730534,-74.001217,da Toscano,"24 Minetta Ln, New York, NY 10012, USA",Compliance,2026-02-11T09:08:00.000,Rat Activity
3.4,40.787245,-73.951603,T & J,"1257 Park Ave, New York, NY 10029, USA",Initial,2026-02-11T09:34:00.000,Rat Activity
3.6,40.832853,-73.942323,New Luck Garden,"1954 Amsterdam Ave, New York, NY 10032, USA",Compliance,2026-02-11T09:35:24.000,Rat Activity
3.5,40.839544,-73.915492,McDonald's,"101 E 170th St, Bronx, NY 10456, USA",Initial,2026-02-11T09:39:00.000,Failed for Other R
4.3,40.854174,-73.89901,La Loteria Pizzeria,"301 E 181st St, Bronx, NY 10457, USA",Treatments,2026-02-11T09:40:23.000,Bait applied
4.4,40.80013,-73.951481,Los 3 Charros,"57 Malcolm X Blvd, New York, NY 10026, USA",Treatments,2026-02-11T09:50:48.000,Bait applied
4.7,40.805038,-73.955184,Levain Bakery,"2167 Frederick Douglass Blvd, New York, NY 10026, USA",Treatments,2026-02-11T10:05:50.000,Bait applied
4.2,40.838752,-73.91836,Sun Fung,"2 Marcy Pl, Bronx, NY 10452, USA",Treatments,2026-02-11T10:10:05.000,Bait applied
4.2,40.838752,-73.91836,Sun Fung,"2 Marcy Pl, Bronx, NY 10452, USA",Initial,2026-02-11T10:19:00.000,Failed for Other R
4.3,40.805406,-73.951326,The Ultimate Krave,"1980 Adam Clayton Powell Jr Blvd, New York, NY 10026, USA",Treatments,2026-02-11T10:30:59.000,Bait applied
4.3,40.805406,-73.951326,The Ultimate Krave,"1980 Adam Clayton Powell Jr Blvd, New York, NY 10026, USA",Treatments,2026-02-11T10:30:59.000,Bait applied
2.7,40.848826,-73.932855,Caridad,"554 W 181st St, New York, NY 10033, USA",Treatments,2026-02-11T10:40:45.000,Bait applied
4.1,40.722622,-73.983163,Mama's Bar,"34 Avenue B, New York, NY 10009, USA",Initial,2026-02-11T10:44:27.000,Failed for Other R
3.9,40.848756,-73.932974,Jarto´e Sazon Restaurant,"554 W 181st St, New York, NY 10033, USA",Treatments,2026-02-11T10:52:45.000,Bait applied
3.9,40.848756,-73.932974,Jarto´e Sazon Restaurant,"554 W 181st St, New York, NY 10033, USA",Treatments,2026-02-11T10:52:45.000,Bait applied
4.2,40.786644,-73.950214,Bardolino Pizza,"1505 Lexington Ave, New York, NY 10029, USA",Initial,2026-02-11T10:58:00.000,Rat Activity
4.2,40.786644,-73.950214,Bardolino Pizza,"1505 Lexington Ave, New York, NY 10029, USA",Initial,2026-02-11T10:58:00.000,Rat Activity
4.3,40.703057,-73.8952,Halalify - Burgers Platters Gyros Chicken Shakes,"69-01 Fresh Pond Rd, Ridgewood, NY 11385, USA",Initial,2026-02-11T10:59:00.000,Rat Activity
4.9,40.761397,-73.968534,Chandra Indian Cuisine,"717 Lexington Ave, New York, NY 10022, USA",Treatments,2026-02-11T11:00:43.000,Bait applied
4.6,40.733181,-73.993276,SIMÒ PIZZA - UNIVERSITY,"75 University Pl, New York, NY 10003, USA",Compliance,2026-02-11T11:04:00.000,Rat Activity
N/A,40.879248,-73.872091,Val.eeefreshfood,"3510 Decatur Ave, Bronx, NY 10467, USA",Treatments,2026-02-11T11:06:00.000,Bait applied
5,40.734949,-73.998893,APERITIVO by CARTA,"101 W 10th St, New York, NY 10011, USA",Initial,2026-02-11T11:08:21.000,Failed for Rat Act
3.2,40.836407,-73.940438,Cruz Bakery,"New York, NY 10032, USA",Initial,2026-02-11T11:10:29.000,Failed for Rat Act
4.6,40.700897,-73.89209,Cafe Mocha,"64-08 Myrtle Ave, Flushing, NY 11385, USA",Compliance,2026-02-11T11:12:00.000,Failed for Other R
5,40.673862,-73.8397,LUXÉ Noir,"96-30 Linden Blvd, Jamaica, NY 11417, USA",Initial,2026-02-11T11:15:37.000,Failed for Other R
3.9,40.756162,-73.969344,Carol's Cafe,"217 E 51st St, New York, NY 10022, USA",Treatments,2026-02-11T11:15:43.000,Bait applied
5,40.849443,-73.910699,His People's Halal Kitchen,"9/11 Mt Hope Pl, Bronx, NY 10453, USA",Treatments,2026-02-11T11:20:23.000,Bait applied
4.5,40.793245,-73.940233,La Nostra Pizzeria,"2146 2nd Ave #3207, New York, NY 10029, USA",Treatments,2026-02-11T11:33:41.000,Bait applied
3.4,40.849086,-73.904385,El Grande Chef Restaurant,"237 E Tremont Ave, Bronx, NY 10457, USA",Compliance,2026-02-11T11:35:22.000,Rat Activity
4.2,40.694081,-73.926726,Salt & Pepper Deli & Grill,"854 Bushwick Ave, Brooklyn, NY 11221, USA",Compliance,2026-02-11T11:39:04.000,Rat Activity
4.6,40.758636,-73.965475,Anatoli 56 Greek Taverna,"1066 2nd Ave, New York, NY 10022, USA",Treatments,2026-02-11T11:45:43.000,Bait applied
4.6,40.847218,-73.938372,Manolo Tapas,"4165 Broadway, New York, NY 10033, USA",Treatments,2026-02-11T11:45:45.000,Bait applied
3.3,40.786739,-73.950017,Bamboo House,"1509 Lexington Ave Store 2, New York, NY 10029, USA",Initial,2026-02-11T11:51:00.000,Rat Activity
3.3,40.786739,-73.950017,Bamboo House,"1509 Lexington Ave Store 2, New York, NY 10029, USA",Initial,2026-02-11T11:51:00.000,Rat Activity
4.2,40.694081,-73.926726,Salt & Pepper Deli & Grill,"854 Bushwick Ave, Brooklyn, NY 11221, USA",Compliance,2026-02-11T11:52:04.000,Rat Activity
4.1,40.779641,-73.950241,Tenzan,"1714 2nd Ave, New York, NY 10128, USA",Treatments,2026-02-11T11:54:11.000,Bait applied
4.9,40.723744,-73.978834,Accidental Bar,"98 Loisaida Ave, New York, NY 10009, USA",Initial,2026-02-11T12:00:03.000,Rat Activity
4.2,40.694081,-73.926726,Salt & Pepper Deli & Grill,"854 Bushwick Ave, Brooklyn, NY 11221, USA",Compliance,2026-02-11T12:00:04.000,Rat Activity
4.2,40.786644,-73.950214,Bardolino Pizza,"1505 Lexington Ave, New York, NY 10029, USA",Initial,2026-02-11T12:11:00.000,Rat Activity
4.2,40.786644,-73.950214,Bardolino Pizza,"1505 Lexington Ave, New York, NY 10029, USA",Initial,2026-02-11T12:11:00.000,Rat Activity
4.2,40.815303,-73.947218,La Bella Mixteca Taqueria & Mexican Grill,"2492 Frederick Douglass Blvd, New York, NY 10030, USA",Compliance,2026-02-11T12:34:39.000,Rat Activity
N/A,40.728584,-73.987907,NYC Best Burgers,"St Marks Pl, 2nd Ave, New York, NY 10003, USA",Compliance,2026-02-11T12:51:36.000,Rat Activity
4.3,40.729428,-73.989132,Gem Bing Shop 好吃煎饼,"9 St Marks Pl, New York, NY 10003, USA",Compliance,2026-02-11T13:06:55.000,Rat Activity
4.3,40.729428,-73.989132,Gem Bing Shop 好吃煎饼,"9 St Marks Pl, New York, NY 10003, USA",Compliance,2026-02-11T13:06:55.000,Rat Activity
4.3,40.729428,-73.989132,Gem Bing Shop 好吃煎饼,"9 St Marks Pl, New York, NY 10003, USA",Compliance,2026-02-11T13:06:55.000,Rat Activity
4,40.842117,-73.937364,Bella Notte Pizzeria,"104 Audubon Ave, New York, NY 10032, USA",Compliance,2026-02-11T13:45:25.000,Rat Activity
5,40.846047,-73.936359,El Presi's,"1317 St Nicholas Ave, New York, NY 10033, USA",Compliance,2026-02-12T08:40:40.000,Failed for Other R
3.6,40.717356,-73.740521,Creole Buffet,"215-07 Jamaica Ave, Queens Village, NY 11428, USA",Initial,2026-02-12T08:48:00.000,Failed for Other R
3.6,40.717356,-73.740521,Creole Buffet,"215-07 Jamaica Ave, Queens Village, NY 11428, USA",Initial,2026-02-12T08:48:00.000,Failed for Other R
4.7,40.8246,-73.951449,Lux Bar and Grill,"3480 Broadway, New York, NY 10031, USA",Treatments,2026-02-12T09:17:18.000,Bait applied
4,40.84819,-73.938017,Tu Cachapa 🇻🇪,"4195 Broadway, New York, NY 10033, USA",Compliance,2026-02-12T09:20:11.000,Rat Activity
N/A,40.824324,-73.945424,Zeidy,"W 145th St, New York, NY 10031, USA",Treatments,2026-02-12T09:27:33.000,Bait applied
4.6,40.683855,-73.943862,DOLORES,"397 Tompkins Ave, Brooklyn, NY 11216, USA",Initial,2026-02-12T09:38:14.000,Rat Activity
N/A,40.824324,-73.945424,Zeidy,"W 145th St, New York, NY 10031, USA",Treatments,2026-02-12T09:40:03.000,Bait applied
N/A,40.824324,-73.945424,Zeidy,"W 145th St, New York, NY 10031, USA",Treatments,2026-02-12T09:50:08.000,Bait applied
4.9,40.855828,-73.92872,Taqueria y paleteria la michuacana,"1630 St Nicholas Ave, New York, NY 10040, USA",Treatments,2026-02-12T09:50:47.000,Bait applied
4.5,40.74602,-73.914446,Aubergine Cafe,"49-22 Skillman Ave, Woodside, NY 11377, USA",Initial,2026-02-12T09:58:00.000,Rat Activity
3.8,40.826171,-73.94356,New Golden Empire,"757 St Nicholas Ave, New York, NY 10031, USA",Treatments,2026-02-12T10:00:51.000,Bait applied
5,40.825903,-73.947366,Texas Chicken & burger,"1734 Amsterdam Ave, New York, NY 10031, USA",Treatments,2026-02-12T10:03:48.000,Bait applied
4.3,40.768186,-73.955024,The Sweet Shop NYC,"404 E 73rd St, New York, NY 10021, USA",Initial,2026-02-12T10:18:00.000,Failed for Other R
5,40.799575,-73.944246,Salimata,"62 E 116th St, New York, NY 10029, USA",Initial,2026-02-12T10:19:00.000,Rat Activity
5,40.799575,-73.944246,Salimata,"62 E 116th St, New York, NY 10029, USA",Initial,2026-02-12T10:19:00.000,Rat Activity
4.2,40.825787,-73.948497,Wats On Your Plate,"513 W 145th St, New York, NY 10031, USA",Treatments,2026-02-12T10:21:37.000,Bait applied
4.2,40.849682,-73.93651,Bar 180,"4241 Broadway, New York, NY 10033, USA",Treatments,2026-02-12T10:22:47.000,Bait applied
4.5,40.722402,-73.989959,Spaghetti Incident,"231 Eldridge St, New York, NY 10002, USA",Initial,2026-02-12T10:24:59.000,Failed for Other R
4.8,40.637726,-74.075837,Tacos El Pinguino,"181 Bay St, Staten Island, NY 10301, USA",Compliance,2026-02-12T10:40:28.000,Rat Activity
4.9,40.722846,-73.989821,San Antonios,"247 Eldridge St, New York, NY 10002, USA",Initial,2026-02-12T10:44:55.000,Failed for Other R
4.2,40.825787,-73.948497,Wats On Your Plate,"513 W 145th St, New York, NY 10031, USA",Treatments,2026-02-12T10:45:31.000,Bait applied
4.6,40.829288,-73.944876,"Uptown Squeeze | Healthy Fresh Juice, Smoothie & Salad in Manhattan, NYC","1844 Amsterdam Ave, New York, NY 10031, USA",Treatments,2026-02-12T10:47:32.000,Bait applied
3.2,40.851815,-73.903117,AA Chinese Restaurant,"214 E Burnside Ave, Bronx, NY 10457, USA",Compliance,2026-02-12T10:49:28.000,Failed for Other R
5,40.843652,-73.934064,Bartolobritura,"174 Amsterdam Ave, New York, NY 10033, USA",Treatments,2026-02-12T10:50:47.000,Bait applied
4.6,40.725098,-73.977787,Ninth Street Espresso,"700 E 9th St, New York, NY 10009, USA",Initial,2026-02-12T10:51:52.000,Rat Activity
4.6,40.725098,-73.977787,Ninth Street Espresso,"700 E 9th St, New York, NY 10009, USA",Initial,2026-02-12T10:51:52.000,Rat Activity
4.6,40.683855,-73.943862,DOLORES,"397 Tompkins Ave, Brooklyn, NY 11216, USA",Initial,2026-02-12T10:52:16.000,Rat Activity
N/A,40.72759,-73.983864,cahoots nyc,"422 E 9th St, New York, NY 10009, USA",Initial,2026-02-12T11:00:00.000,Rat Activity
4.6,40.829288,-73.944876,"Uptown Squeeze | Healthy Fresh Juice, Smoothie & Salad in Manhattan, NYC","1844 Amsterdam Ave, New York, NY 10031, USA",Treatments,2026-02-12T11:00:25.000,Bait applied
4.4,40.658575,-73.9507,HasenStüble,"1184 Nostrand Ave, Brooklyn, NY 11225, USA",Compliance,2026-02-12T11:01:00.000,Failed for Other R
4.2,40.825787,-73.948497,Wats On Your Plate,"513 W 145th St, New York, NY 10031, USA",Treatments,2026-02-12T11:01:21.000,Bait applied
N/A,40.72759,-73.983864,cahoots nyc,"422 E 9th St, New York, NY 10009, USA",Initial,2026-02-12T11:05:43.000,Rat Activity
1,40.843197,-73.934941,Mi casa,"503 W 173rd St, New York, NY 10032, USA",Treatments,2026-02-12T11:05:47.000,Bait applied
N/A,40.72759,-73.983864,cahoots nyc,"422 E 9th St, New York, NY 10009, USA",Initial,2026-02-12T11:09:05.000,Rat Activity
4,40.63431,-74.023386,Wheel Bagels,"6907 4th Ave, Brooklyn, NY 11209, USA",Treatments,2026-02-12T11:15:00.000,Bait applied
4.3,40.746779,-73.986137,Jimmy John's,"302 5th Ave, New York, NY 10001, USA",Initial,2026-02-12T11:15:23.000,Failed for Other R
4.5,40.727734,-73.984266,Smithereens,"414 E 9th St, New York, NY 10009, USA",Initial,2026-02-12T11:22:08.000,Rat Activity
3.9,40.724103,-73.975856,Michelle,"125 Avenue D, New York, NY 10009, USA",Initial,2026-02-12T11:22:57.000,Failed for Rat Act
4.2,40.825787,-73.948497,Wats On Your Plate,"513 W 145th St, New York, NY 10031, USA",Treatments,2026-02-12T11:26:03.000,Bait applied
4.3,40.727884,-73.984406,Whitmans,"406 E 9th St, New York, NY 10009, USA",Initial,2026-02-12T11:28:00.000,Rat Activity
5,40.698837,-73.916822,La Huequita El autentico manabita,"1450 Myrtle Ave, Brooklyn, NY 11237, USA",Compliance,2026-02-12T11:30:48.000,Rat Activity
5,40.698837,-73.916822,La Huequita El autentico manabita,"1450 Myrtle Ave, Brooklyn, NY 11237, USA",Compliance,2026-02-12T11:30:48.000,Rat Activity
5,40.698837,-73.916822,La Huequita El autentico manabita,"1450 Myrtle Ave, Brooklyn, NY 11237, USA",Compliance,2026-02-12T11:30:48.000,Rat Activity
4.4,40.825148,-73.951065,Malecón Express Restaurant,"3500 Broadway, New York, NY 10031, USA",Treatments,2026-02-12T11:31:15.000,Bait applied
4.1,40.841586,-73.935892,El Nuevo Taino,"2228 Amsterdam Ave, New York, NY 10032, USA",Treatments,2026-02-12T11:35:47.000,Bait applied
4.4,40.825148,-73.951065,Malecón Express Restaurant,"3500 Broadway, New York, NY 10031, USA",Treatments,2026-02-12T11:36:15.000,Bait applied
4.2,40.776872,-73.956957,Amarena,"151 E 82nd St, New York, NY 10028, USA",Compliance,2026-02-12T11:44:00.000,Rat Activity
5,40.723872,-73.976194,Tom & Jerry,"403 E 8th St, New York, NY 10009, USA",Initial,2026-02-12T11:44:00.000,Failed for Other R
4.4,40.825956,-73.946881,Village Chicken & Burger,"1739 Amsterdam Ave, New York, NY 10031, USA",Treatments,2026-02-12T11:45:07.000,Bait applied
4.4,40.825956,-73.946881,Village Chicken & Burger,"1739 Amsterdam Ave, New York, NY 10031, USA",Treatments,2026-02-12T11:45:07.000,Bait applied
4.8,40.796266,-73.936591,The Terrace,"332 E 116th St, New York, NY 10029, USA",Initial,2026-02-12T11:52:00.000,Failed for Other R
4.4,40.720577,-73.978499,Avenue D Pizza,"15 Avenue D, New York, NY 10009, USA",Initial,2026-02-12T11:54:04.000,Failed for Rat Act
4.8,40.796266,-73.936591,The Terrace,"332 E 116th St, New York, NY 10029, USA",Initial,2026-02-12T11:58:00.000,Failed for Other R
3.7,40.656159,-73.949948,Crown Fried Chicken & Pizza,"1263 Nostrand Ave Suite 1, Brooklyn, NY 11226, USA",Compliance,2026-02-12T12:06:29.000,Rat Activity
4.2,40.776872,-73.956957,Amarena,"151 E 82nd St, New York, NY 10028, USA",Compliance,2026-02-12T12:07:42.000,Rat Activity
4.7,40.809303,-73.944036,Azara Kitchen LLC,"348 Lenox Ave, New York, NY 10027, USA",Compliance,2026-02-12T12:08:00.000,Failed for Rat Act
4,40.720512,-73.978583,Royal Chicken & Burger,"13 Avenue D, New York, NY 10009, USA",Initial,2026-02-12T12:08:30.000,Failed for Other R
4,40.811684,-73.950395,Harlem Bar-B-Q,"2367 Frederick Douglass Blvd, New York, NY 10027, USA",Initial,2026-02-12T12:10:00.000,Failed for Other R
4.6,40.826518,-73.950136,Yolanda’s Tamales,"Broadway &, W 145th St, New York, NY 10031, USA",Treatments,2026-02-12T12:20:33.000,Bait applied
3.4,40.810782,-73.953043,McDonald's,"354 W 125th St, New York, NY 10027, USA",Compliance,2026-02-12T12:30:11.000,Failed for Rat Act
N/A,40.830537,-73.854518,Blue Agave,"2062 Powell Ave, Bronx, NY 10472, USA",Treatments,2026-02-12T12:30:25.000,Bait applied
3.7,40.819395,-73.916429,Empanadas Monumental,"681 Melrose Ave, Bronx, NY 10455, USA",Initial,2026-02-12T12:32:21.000,Rat Activity
N/A,40.723235,-73.982803,Ikto Lounge Bar,"50 Avenue B, New York, NY 10009, USA",Compliance,2026-02-12T12:34:23.000,Rat Activity
N/A,40.723235,-73.982803,Ikto Lounge Bar,"50 Avenue B, New York, NY 10009, USA",Compliance,2026-02-12T12:34:23.000,Rat Activity
N/A,40.723235,-73.982803,Ikto Lounge Bar,"50 Avenue B, New York, NY 10009, USA",Compliance,2026-02-12T12:34:23.000,Rat Activity
4.6,40.826518,-73.950136,Yolanda’s Tamales,"Broadway &, W 145th St, New York, NY 10031, USA",Treatments,2026-02-12T12:39:28.000,Bait applied
3.7,40.819395,-73.916429,Empanadas Monumental,"681 Melrose Ave, Bronx, NY 10455, USA",Initial,2026-02-12T12:44:21.000,Rat Activity
N/A,40.832552,-73.870133,Granny's Place,"1725 E 172nd St, Bronx, NY 10472, USA",Treatments,2026-02-12T12:45:08.000,Bait applied
N/A,40.865401,-73.893097,Mars Deli & Grill,"2656 Valentine Ave, Bronx, NY 10458, USA",Treatments,2026-02-12T12:55:49.000,Bait applied
4,40.813339,-73.909864,Penn Pastries,"E 149th St, Bronx, NY 10455, USA",Initial,2026-02-12T13:00:00.000,Rat Activity
4.2,40.850537,-73.93636,Con Sabor A Mexico,"711 W 181st St, New York, NY 10033, USA",Compliance,2026-02-12T13:30:00.000,Rat Activity
2.7,40.848826,-73.932855,Caridad,"554 W 181st St, New York, NY 10033, USA",Compliance,2026-02-13T08:00:04.000,Rat Activity
4.5,40.796878,-73.938169,Milano Pizza Shop,"2255 2nd Ave, New York, NY 10029, USA",Initial,2026-02-13T08:22:13.000,Rat Activity
3.6,40.739568,-73.789931,Shirazi Karahi House,"184-02 Horace Harding Expy, Fresh Meadows, NY 11365, USA",Compliance,2026-02-13T08:48:01.000,Failed for Other R
3.2,40.727449,-73.979766,Wing SZN - East Village,"174 Avenue B, New York, NY 10009, USA",Initial,2026-02-13T08:52:38.000,Failed for Other R
3.2,40.727449,-73.979766,Wing SZN - East Village,"174 Avenue B, New York, NY 10009, USA",Initial,2026-02-13T08:52:38.000,Failed for Other R
5,40.728015,-73.990326,Lazy Bulldog Coffee Shop,"206 E 6th St, New York, NY 10003, USA",Initial,2026-02-13T08:54:03.000,Failed for Other R
5,40.728015,-73.990326,Lazy Bulldog Coffee Shop,"206 E 6th St, New York, NY 10003, USA",Initial,2026-02-13T08:58:47.000,Failed for Other R
4.4,40.72724,-73.979829,Barnyard Cheese Shop,"168 Avenue B, New York, NY 10009, USA",Initial,2026-02-13T09:02:40.000,Rat Activity
