rating,latitude,longitude,restaurant_name,address,inspection_type,inspection_date,result
4.5,40.660079,-73.984237,Giovanni's Brooklyn Eats,"1666 8th Ave, Brooklyn, NY 11215, USA",Initial,2026-02-26T10:45:00.000,Failed for Rat Act
4.8,40.730951,-74.000766,D’Albano Food Truck,"137 W 3rd St, New York, NY 10012, USA",Compliance,2026-02-26T10:48:00.000,Rat Activity
4.7,40.8246,-73.951449,Lux Bar and Grill,"3480 Broadway, New York, NY 10031, USA",Treatments,2026-02-26T11:10:25.000,Bait applied
4.4,40.825148,-73.951065,Malecón Express Restaurant,"3500 Broadway, New York, NY 10031, USA",Treatments,2026-02-26T11:13:00.000,Bait applied
5,40.763624,-73.99236,Speakeasy the Living Room,"690 10th Ave, New York, NY 10019, USA",Initial,2026-02-26T11:15:59.000,Failed for Rat Act
5,40.763624,-73.99236,Speakeasy the Living Room,"690 10th Ave, New York, NY 10019, USA",Initial,2026-02-26T11:15:59.000,Failed for Rat Act
4.4,40.825148,-73.951065,Malecón Express Restaurant,"3500 Broadway, New York, NY 10031, USA",Treatments,2026-02-26T11:18:00.000,Bait applied
4.7,40.8246,-73.951449,Lux Bar and Grill,"3480 Broadway, New York, NY 10031, USA",Treatments,2026-02-26T11:20:56.000,Bait applied
4.6,40.854141,-73.886574,Antonio's Trattoria,"2370 Belmont Ave, Bronx, NY 10458, USA",Initial,2026-02-26T11:46:15.000,Failed for Other R
4.6,40.854141,-73.886574,Antonio's Trattoria,"2370 Belmont Ave, Bronx, NY 10458, USA",Initial,2026-02-26T11:54:15.000,Rat Activity
4.6,40.767832,-73.991588,Playa Bowls,"550 W 54th St, New York, NY 10019, USA",Compliance,2026-02-26T11:54:59.000,Rat Activity
5,40.825903,-73.947366,Texas Chicken & burger,"1734 Amsterdam Ave, New York, NY 10031, USA",Treatments,2026-02-26T12:37:50.000,Bait applied
5,40.825903,-73.947366,Texas Chicken & burger,"1734 Amsterdam Ave, New York, NY 10031, USA",Treatments,2026-02-26T12:42:50.000,Bait applied
4.4,40.825956,-73.946881,Village Chicken & Burger,"1739 Amsterdam Ave, New York, NY 10031, USA",Treatments,2026-02-26T12:48:50.000,Bait applied
4.4,40.825956,-73.946881,Village Chicken & Burger,"1739 Amsterdam Ave, New York, NY 10031, USA",Treatments,2026-02-26T12:48:50.000,Bait applied
4.4,40.825956,-73.946881,Village Chicken & Burger,"1739 Amsterdam Ave, New York, NY 10031, USA",Treatments,2026-02-26T12:53:50.000,Bait applied
4.4,40.825956,-73.946881,Village Chicken & Burger,"1739 Amsterdam Ave, New York, NY 10031, USA",Treatments,2026-02-26T12:53:50.000,Bait applied
4.6,40.826518,-73.950136,Yolanda’s Tamales,"Broadway &, W 145th St, New York, NY 10031, USA",Treatments,2026-02-26T13:00:20.000,Bait applied
4.6,40.829288,-73.944876,"Uptown Squeeze | Healthy Fresh Juice, Smoothie & Salad in Manhattan, NYC","1844 Amsterdam Ave, New York, NY 10031, USA",Treatments,2026-02-26T13:02:50.000,Bait applied
N/A,40.830537,-73.854518,Blue Agave,"2062 Powell Ave, Bronx, NY 10472, USA",Initial,2026-02-27T08:40:24.000,Failed for Other R
4.3,40.828173,-73.920008,Yummy Happy Deli,"201 E 163rd St, Bronx, NY 10451, USA",Compliance,2026-02-27T09:10:50.000,Failed for Other R
