rating,latitude,longitude,restaurant_name,address,inspection_type,inspection_date,result
4.5,40.727734,-73.984266,Smithereens,"414 E 9th St, New York, NY 10009, USA",Compliance,2026-02-06T09:27:26.000,Rat Activity
4.3,40.828173,-73.920008,Yummy Happy Deli,"201 E 163rd St, Bronx, NY 10451, USA",Initial,2026-02-06T09:29:18.000,Failed for Other R
4.6,40.659893,-73.961085,Pomo BK,"2122 Beekman Pl, Brooklyn, NY 11225, USA",Treatments,2026-02-06T09:40:03.000,Bait applied
4.4,40.713221,-73.956325,Have & Meyer,"103 Havemeyer St, Brooklyn, NY 11211, USA",Treatments,2026-02-06T09:46:59.000,Bait applied
4.4,40.713221,-73.956325,Have & Meyer,"103 Havemeyer St, Brooklyn, NY 11211, USA",Treatments,2026-02-06T09:46:59.000,Bait applied
N/A,40.76496,-73.982878,Lounge Lizards Karaoke at McGee's Pub,"240 W 55th St, New York, NY 10019, USA",Compliance,2026-02-06T09:50:36.000,Rat Activity
N/A,40.76496,-73.982878,Lounge Lizards Karaoke at McGee's Pub,"240 W 55th St, New York, NY 10019, USA",Compliance,2026-02-06T09:50:36.000,Rat Activity
4.9,40.683985,-73.932483,Doughgirl Cupcakes - Bedstuy,"316 Stuyvesant Ave, Brooklyn, NY 11233, USA",Initial,2026-02-06T09:54:00.000,Rat Activity
4.2,40.775782,-73.952303,Dulce Vida Latin Bistro,"309 E 83rd St, New York, NY 10028, USA",Treatments,2026-02-06T10:30:00.000,Bait applied
4,40.797697,-73.941091,La Guadalupe,"179 E 115th St, New York, NY 10029, USA",Initial,2026-02-06T10:45:51.000,Rat Activity
4.6,40.829288,-73.944876,"Uptown Squeeze | Healthy Fresh Juice, Smoothie & Salad in Manhattan, NYC","1844 Amsterdam Ave, New York, NY 10031, USA",Treatments,2026-02-06T10:55:28.000,Bait applied
3,40.685642,-73.950885,JA Rasta Pasta and Seafood City,"355 Rogers Ave, Brooklyn, NY 11225, USA",Initial,2026-02-06T10:58:45.000,Failed for Rat Act
4.3,40.858751,-73.903413,Elsa La Reina Del Chicharron,"1 E 183rd St, Bronx, NY 10453, USA",Compliance,2026-02-06T11:14:58.000,Rat Activity
N/A,40.806017,-73.914994,Meeno Cuisine,"637 E 138th St apt 4b, Bronx, NY 10454, USA",Initial,2026-02-06T11:18:00.000,Failed for Other R
4.1,40.826473,-73.939502,No 1 Wo Hop,"2825 Frederick Douglass Blvd, New York, NY 10039, USA",Compliance,2026-02-06T11:30:00.000,Rat Activity
4.1,40.826473,-73.939502,No 1 Wo Hop,"2825 Frederick Douglass Blvd, New York, NY 10039, USA",Compliance,2026-02-06T11:30:00.000,Rat Activity
4,40.726706,-73.977258,Yankee Pizza,"181 Loisaida Ave #4237, New York, NY 10009, USA",Initial,2026-02-06T11:30:22.000,Failed for Rat Act
4,40.726706,-73.977258,Yankee Pizza,"181 Loisaida Ave #4237, New York, NY 10009, USA",Initial,2026-02-06T11:30:22.000,Failed for Rat Act
N/A,40.806957,-73.923272,WildAces Clubhouse,"421 E 135th St, Bronx, NY 10454, USA",Initial,2026-02-06T11:54:04.000,Failed for Rat Act
5,40.860137,-73.902608,Mlounge Restaurant,"2350 Jerome Ave, Bronx, NY 10468, USA",Compliance,2026-02-06T11:54:36.000,Rat Activity
4.5,40.691639,-73.930586,Space 71 X Cafe,"71 Malcolm X Blvd, Brooklyn, NY 11221, USA",Compliance,2026-02-06T12:15:00.000,Rat Activity
4.8,40.676686,-73.955998,Cordelia,"942 Bergen St, Brooklyn, NY 11238, USA",Compliance,2026-02-06T12:57:16.000,Rat Activity
3.6,40.858484,-73.93151,Chano,"New York, NY 10040, USA",Compliance,2026-02-06T13:00:00.000,Failed for Other R
N/A,40.822244,-73.924895,True Southern,"Grand Concourse, Bronx, NY 10451, USA",Initial,2026-02-06T13:50:44.000,Failed for Rat Act
4.2,40.825787,-73.948497,Wats On Your Plate,"513 W 145th St, New York, NY 10031, USA",Initial,2026-02-06T15:45:18.000,Failed for Rat Act
