inspection_type,job_ticket_or_work_order_id,job_id,job_progress,bbl,boro_code,block,lot,house_number,street_name,zip_code,latitude,longitude,borough,inspection_date,result,approved_date,location,community_board,council_district,census_tract,bin,nta,x_coord,y_coord
Initial,14247925,PC8669490,1,2030740001,2,03074,0001,2322,HUGHES AVENUE,10458,40.853726261543,-73.888081327505,Bronx,2026-02-26T10:40:35.000,Failed for Rat Act,2026-02-27T10:14:22.000,"{'latitude': '40.853726261543', 'longitude': '-73.888081327505', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,15,391,2012149,Belmont,,
Treatments,3064536,PC8580402,6,1020660001,1,02066,0001,1841,Amsterdam Avenue,10031,40.829180107097,-73.944706406458,Manhattan,2026-02-26T10:40:37.000,Bait applied,2026-02-27T08:49:33.000,"{'latitude': '40.829180107097', 'longitude': '-73.944706406458', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,23501,1088260,Hamilton Heights-Sugar Hill,,
Initial,14247700,PC8659140,1,4034220020,4,03422,0020,1824,HART STREET,11385,40.708736399225,-73.915879084575,Queens,2026-02-26T10:44:45.000,Failed for Other R,2026-02-27T11:30:45.000,"{'latitude': '40.708736399225', 'longitude': '-73.915879084575', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,34,53901,4531267,Ridgewood,1007572,197502
Initial,14247816,PC8668700,1,3008700003,3,00870,0003,1677,8 AVENUE,11215,40.659876238513,-73.984169996034,Brooklyn,2026-02-26T10:45:00.000,Failed for Rat Act,2026-02-27T10:45:34.000,"{'latitude': '40.659876238513', 'longitude': '-73.984169996034', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,39,169,3016557,Windsor Terrace-South Slope,988642,179690
Initial,14247773,PC8669214,1,1017800075,1,01780,0075,200,EAST 131 STREET,10037,40.808419429471,-73.93527379367,Manhattan,2026-02-26T10:47:00.000,Failed for Other R,2026-02-27T16:24:44.000,"{'latitude': '40.808419429471', 'longitude': '-73.93527379367', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,9,242,1088821,East Harlem (North),,
Compliance,14247847,PC8646893,2,1005430010,1,00543,0010,136,WEST 3 STREET,10012,40.730829692101,-74.0009669799,Manhattan,2026-02-26T10:48:00.000,Rat Activity,2026-02-27T07:46:05.000,"{'latitude': '40.730829692101', 'longitude': '-74.0009669799', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2,2,65,1008740,Greenwich Village,,
Treatments,3064537,PC8561577,9,1020730007,1,02073,0007,557,West 141 St,10031,40.823482283565,-73.951344953751,Manhattan,2026-02-26T10:50:19.000,Bait applied,2026-02-27T08:49:18.000,"{'latitude': '40.823482283565', 'longitude': '-73.951344953751', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,225,1061779,Hamilton Heights-Sugar Hill,,
Initial,14247784,PC8670776,1,,1,02001,0110,2337,JOE DIMAGGIO HIGHWAY,,0.00000000000000000000,0.00000000000000000000,Manhattan,2026-02-26T10:54:46.000,Rat Activity,2026-02-27T16:07:57.000,"{'latitude': '0.0', 'longitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
Treatments,3064538,PC8561578,9,1020730008,1,02073,0008,553,West 141 St,10031,40.823460301136,-73.951287159062,Manhattan,2026-02-26T11:00:50.000,Bait applied,2026-02-27T08:08:12.000,"{'latitude': '40.823460301136', 'longitude': '-73.951287159062', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,225,1061780,Hamilton Heights-Sugar Hill,,
Compliance,14247817,PC8654208,2,3008700009,3,00870,0009,432,PROSPECT AVENUE,11215,40.659829473339,-73.983434734275,Brooklyn,2026-02-26T11:05:00.000,Failed for Other R,2026-02-27T10:51:27.000,"{'latitude': '40.659829473339', 'longitude': '-73.983434734275', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,39,169,3016561,Windsor Terrace-South Slope,988846,179673
Stoppage,3064519,PC8656748,1,,1,02011,0048,126,West 143,,0.00000000000000000000,0.00000000000000000000,Manhattan,2026-02-26T11:08:00.000,Stoppage done,2026-02-27T09:53:57.000,"{'latitude': '0.0', 'longitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
Treatments,3064539,PC8557859,10,1020740061,1,02074,0061,3488,Broadway,10031,40.824788900715,-73.95162944134,Manhattan,2026-02-26T11:10:25.000,Bait applied,2026-02-27T08:07:58.000,"{'latitude': '40.824788900715', 'longitude': '-73.95162944134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,229,1061873,Hamilton Heights-Sugar Hill,,
Treatments,3064586,PC8560501,32,1020750001,1,02075,0001,3502,Broadway,10031,40.825269083716,-73.951282216525,Manhattan,2026-02-26T11:13:00.000,Bait applied,2026-02-27T09:54:13.000,"{'latitude': '40.825269083716', 'longitude': '-73.951282216525', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,229,1061879,Hamilton Heights-Sugar Hill,,
Initial,14247951,PC8669984,1,1010580004,1,01058,0004,692,10 AVENUE,10019,40.763645821342,-73.992527468556,Manhattan,2026-02-26T11:15:59.000,Failed for Rat Act,2026-02-27T07:20:02.000,"{'latitude': '40.763645821342', 'longitude': '-73.992527468556', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,3,127,1026582,Hell's Kitchen,986320,217496
Treatments,3064587,PC8560502,30,1020750001,1,02075,0001,3502,Broadway,10031,40.825269083716,-73.951282216525,Manhattan,2026-02-26T11:18:00.000,Bait applied,2026-02-27T09:52:13.000,"{'latitude': '40.825269083716', 'longitude': '-73.951282216525', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,229,1061879,Hamilton Heights-Sugar Hill,,
Compliance,14247904,PC8603599,2,2025230165,2,02523,0165,985,SUMMIT AVENUE,10452,40.832795411513,-73.930440172456,Bronx,2026-02-26T11:18:58.000,Rat Activity,2026-02-27T10:26:46.000,"{'latitude': '40.832795411513', 'longitude': '-73.930440172456', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,189,2120269,Highbridge,1003499,242697
Initial,14247787,PC8670351,1,1020010038,1,02001,0038,614,WEST 135 STREET,10031,40.820385265486,-73.955787614767,Manhattan,2026-02-26T11:20:46.000,Rat Activity,2026-02-27T16:09:46.000,"{'latitude': '40.820385265486', 'longitude': '-73.955787614767', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,22302,1079750,Manhattanville-West Harlem,,
Treatments,3064540,PC8557856,8,1020740061,1,02074,0061,3488,Broadway,10031,40.824788900715,-73.95162944134,Manhattan,2026-02-26T11:20:56.000,Bait applied,2026-02-27T08:07:31.000,"{'latitude': '40.824788900715', 'longitude': '-73.95162944134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,229,1061873,Hamilton Heights-Sugar Hill,,
Treatments,3064588,PC8560503,26,1020900029,1,02090,0029,3501,Broadway,10031,40.825227935583,-73.95133644586,Manhattan,2026-02-26T11:23:00.000,Bait applied,2026-02-27T09:50:27.000,"{'latitude': '40.825227935583', 'longitude': '-73.95133644586', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,229,1062361,Hamilton Heights-Sugar Hill,,
Stoppage,3064517,PC8656750,1,1020110055,1,02011,0055,142,West 143 Street,10030,40.819759841694,-73.938684208511,Manhattan,2026-02-26T11:23:00.000,Stoppage done,2026-02-27T09:54:06.000,"{'latitude': '40.819759841694', 'longitude': '-73.938684208511', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,232,1087785,Harlem (North),,
Initial,14247702,PC8658762,1,4034380016,4,03438,0016,1812,MENAHAN STREET,11385,40.704840124583,-73.910351306144,Queens,2026-02-26T11:26:54.000,Rat Activity,2026-02-27T11:29:07.000,"{'latitude': '40.704840124583', 'longitude': '-73.910351306144', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,34,547,4082107,Ridgewood,1009106,196084
Treatments,3064541,PC8557893,8,1020760016,1,02076,0016,541,West 144 St,10031,40.82506510973,-73.949287844693,Manhattan,2026-02-26T11:30:28.000,Bait applied,2026-02-27T08:06:59.000,"{'latitude': '40.82506510973', 'longitude': '-73.949287844693', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,229,1061902,Hamilton Heights-Sugar Hill,,
Initial,14247833,PC8673349,1,4006270007,4,00627,0007,28-25,33 STREET,11102,40.767040222072,-73.919039812593,Queens,2026-02-26T11:31:00.000,Rat Activity,2026-02-27T11:39:33.000,"{'latitude': '40.767040222072', 'longitude': '-73.919039812593', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,22,6501,4009135,Astoria (Central),1006676,218743
Treatments,3064590,PC8560505,29,1020750061,1,02075,0061,3512,Broadway,10031,40.825510545646,-73.951104987931,Manhattan,2026-02-26T11:33:00.000,Bait applied,2026-02-27T09:35:27.000,"{'latitude': '40.825510545646', 'longitude': '-73.951104987931', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,229,1061895,Hamilton Heights-Sugar Hill,,
Treatments,3064551,PC8560507,29,1020900036,1,02090,0036,3513,Broadway,10031,40.825601103613,-73.951061561613,Manhattan,2026-02-26T11:33:00.000,Bait applied,2026-02-27T12:55:12.000,"{'latitude': '40.825601103613', 'longitude': '-73.951061561613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,229,1062362,Hamilton Heights-Sugar Hill,,
Initial,14247942,PC8669100,1,2030740050,2,03074,0050,663,CRESCENT AVENUE,10458,40.854187948703,-73.885871871429,Bronx,2026-02-26T11:37:35.000,Failed for Other R,2026-02-27T10:56:13.000,"{'latitude': '40.854187948703', 'longitude': '-73.885871871429', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,15,391,2012176,Belmont,,
Compliance,14247814,PC8665116,2,2025100074,2,02510,0074,1201,SHAKESPEARE AVENUE,10452,40.836831143033,-73.923330997045,Bronx,2026-02-26T11:37:50.000,Failed for Rat Act,2026-02-27T13:13:41.000,"{'latitude': '40.836831143033', 'longitude': '-73.923330997045', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,199,2003174,Highbridge,1005467,244208
Treatments,3064591,PC8560508,24,1020900036,1,02090,0036,3513,Broadway,10031,40.825601103613,-73.951061561613,Manhattan,2026-02-26T11:38:00.000,Bait applied,2026-02-27T09:26:30.000,"{'latitude': '40.825601103613', 'longitude': '-73.951061561613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,229,1062362,Hamilton Heights-Sugar Hill,,
Treatments,3064553,PC8560506,18,1020750061,1,02075,0061,3512,Broadway,10031,40.825510545646,-73.951104987931,Manhattan,2026-02-26T11:38:50.000,Bait applied,2026-02-27T09:14:42.000,"{'latitude': '40.825510545646', 'longitude': '-73.951104987931', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,229,1061895,Hamilton Heights-Sugar Hill,,
Treatments,3064542,PC8560174,9,1020900019,1,02090,0019,619,West 143 St,10031,40.825351686306,-73.95190002663,Manhattan,2026-02-26T11:40:44.000,Bait applied,2026-02-27T08:02:40.000,"{'latitude': '40.825351686306', 'longitude': '-73.95190002663', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,229,1062358,Hamilton Heights-Sugar Hill,,
Initial,14247943,PC8669321,1,2030740053,2,03074,0053,659,CRESCENT AVENUE,10458,40.854155148279,-73.88600929234,Bronx,2026-02-26T11:42:15.000,Rat Activity,2026-02-27T10:55:53.000,"{'latitude': '40.854155148279', 'longitude': '-73.88600929234', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,15,391,2092263,Belmont,,
Initial,14247944,PC8669287,1,2030740034,2,03074,0034,2373,BELMONT AVENUE,10458,40.854249180349,-73.886728487315,Bronx,2026-02-26T11:46:15.000,Failed for Other R,2026-02-27T10:55:33.000,"{'latitude': '40.854249180349', 'longitude': '-73.886728487315', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,15,391,2012168,Belmont,,
Initial,14247946,PC8669169,1,2030740032,2,03074,0032,2377,BELMONT AVENUE,10458,40.854325965061,-73.886659673662,Bronx,2026-02-26T11:54:15.000,Rat Activity,2026-02-27T10:04:31.000,"{'latitude': '40.854325965061', 'longitude': '-73.886659673662', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,15,391,2012166,Belmont,,
Compliance,14247952,PC8645177,5,1010830010,1,01083,0010,539,WEST 54 STREET,10019,40.767938567966,-73.991747192178,Manhattan,2026-02-26T11:54:59.000,Rat Activity,2026-02-27T07:28:42.000,"{'latitude': '40.767938567966', 'longitude': '-73.991747192178', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,6,13502,1000000,Hell's Kitchen,,
Treatments,3064555,PC8558789,32,1021010055,1,02101,0055,675,Riverside Drive,10031,40.826809268533,-73.952198877717,Manhattan,2026-02-26T12:10:50.000,Bait applied,2026-02-27T09:14:41.000,"{'latitude': '40.826809268533', 'longitude': '-73.952198877717', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,229,1000000,Hamilton Heights-Sugar Hill,,
Initial,14247684,PC8670462,1,2031140001,2,03114,0001,765,EAST 183 STREET,10460,40.851418914554,-73.883537927637,Bronx,2026-02-26T12:15:59.000,Rat Activity,2026-02-27T11:22:20.000,"{'latitude': '40.851418914554', 'longitude': '-73.883537927637', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,15,393,2013031,Belmont,,
Compliance,14247972,PC8641721,2,2031000065,2,03100,0065,711,GARDEN STREET,10457,40.850619331937,-73.885408112308,Bronx,2026-02-26T12:20:46.000,Failed for Rat Act,2026-02-27T11:35:15.000,"{'latitude': '40.850619331937', 'longitude': '-73.885408112308', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,15,393,2012798,Belmont,,
Initial,14247686,PC8670615,1,2031140004,2,03114,0004,2306,PROSPECT AVENUE,10458,40.851948687781,-73.883576758521,Bronx,2026-02-26T12:27:22.000,Failed for Other R,2026-02-27T11:39:48.000,"{'latitude': '40.851948687781', 'longitude': '-73.883576758521', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,15,393,2000000,Belmont,,
Treatments,3064548,PC8554034,36,1020770036,1,02077,0036,1734,Amsterdam Ave,10031,40.82574213954,-73.947242198366,Manhattan,2026-02-26T12:37:50.000,Bait applied,2026-02-27T13:01:52.000,"{'latitude': '40.82574213954', 'longitude': '-73.947242198366', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,229,1061946,Hamilton Heights-Sugar Hill,,
Treatments,3064549,PC8554035,38,1020770036,1,02077,0036,1734,Amsterdam Ave,10031,40.82574213954,-73.947242198366,Manhattan,2026-02-26T12:42:50.000,Bait applied,2026-02-27T12:56:06.000,"{'latitude': '40.82574213954', 'longitude': '-73.947242198366', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,229,1061946,Hamilton Heights-Sugar Hill,,
Treatments,3064550,PC8557846,5,1020780019,1,02078,0019,1740,Amsterdam Ave,10031,40.826043959518,-73.947021545774,Manhattan,2026-02-26T12:48:50.000,Bait applied,2026-02-27T12:55:28.000,"{'latitude': '40.826043959518', 'longitude': '-73.947021545774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,233,1081834,Hamilton Heights-Sugar Hill,,
Treatments,3064552,PC8557848,10,1020780019,1,02078,0019,1740,Amsterdam Ave,10031,40.826043959518,-73.947021545774,Manhattan,2026-02-26T12:53:50.000,Bait applied,2026-02-27T09:14:42.000,"{'latitude': '40.826043959518', 'longitude': '-73.947021545774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,233,1081834,Hamilton Heights-Sugar Hill,,
Initial,14247778,PC8672070,1,3035820042,3,03582,0042,808,SARATOGA AVENUE,11212,40.660853365642,-73.915305337152,Brooklyn,2026-02-26T13:00:00.000,Rat Activity,2026-02-27T10:23:30.000,"{'latitude': '40.660853365642', 'longitude': '-73.915305337152', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16,41,894,3082027,Brownsville,,
Treatments,3064543,PC8558785,22,1020920026,1,02092,0026,3543,Broadway,10031,40.826569692997,-73.950352630669,Manhattan,2026-02-26T13:00:20.000,Bait applied,2026-02-27T08:02:16.000,"{'latitude': '40.826569692997', 'longitude': '-73.950352630669', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,229,1062380,Hamilton Heights-Sugar Hill,,
Treatments,3064547,PC8580404,19,1020660001,1,02066,0001,1841,Amsterdam Avenue,10031,40.829180107097,-73.944706406458,Manhattan,2026-02-26T13:02:50.000,Bait applied,2026-02-27T13:02:13.000,"{'latitude': '40.829180107097', 'longitude': '-73.944706406458', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,23501,1088260,Hamilton Heights-Sugar Hill,,
Compliance,14247965,PC8585425,9,1017300009,1,01730,0009,45,WEST 132 STREET,10037,40.811468913735,-73.940480075265,Manhattan,2026-02-26T13:08:40.000,Rat Activity,2026-02-27T09:21:14.000,"{'latitude': '40.811468913735', 'longitude': '-73.940480075265', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,212,1053887,Harlem (North),,
Compliance,14247974,PC8637850,2,2030690078,2,03069,0078,612,EAST 180 STREET,10457,40.849269039187,-73.891175712571,Bronx,2026-02-26T13:10:46.000,Failed for Other R,2026-02-27T11:44:52.000,"{'latitude': '40.849269039187', 'longitude': '-73.891175712571', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,15,373,2012012,Tremont,,
Compliance,14247827,PC8320785,22,2024720028,2,02472,0028,1049,GRAND CONCOURSE,10452,40.831065184443,-73.920381748562,Bronx,2026-02-26T13:10:50.000,Rat Activity,2026-02-27T13:17:58.000,"{'latitude': '40.831065184443', 'longitude': '-73.920381748562', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,195,2002891,Concourse-Concourse Village,,
Treatments,3064560,PC8558795,16,1021010055,1,02101,0055,675,Riverside Drive,10031,40.826809268533,-73.952198877717,Manhattan,2026-02-26T13:13:50.000,Bait applied,2026-02-27T09:14:40.000,"{'latitude': '40.826809268533', 'longitude': '-73.952198877717', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,229,1000000,Hamilton Heights-Sugar Hill,,
Treatments,3064544,PC8554031,12,1020520001,1,02052,0001,319,West 145 St,10039,40.823319278776,-73.943056463838,Manhattan,2026-02-26T13:14:13.000,Bait applied,2026-02-27T08:02:00.000,"{'latitude': '40.823319278776', 'longitude': '-73.943056463838', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,231,1084164,Hamilton Heights-Sugar Hill,,
Treatments,3064558,PC8558793,31,1021010055,1,02101,0055,675,Riverside Drive,10031,40.826809268533,-73.952198877717,Manhattan,2026-02-26T13:18:50.000,Bait applied,2026-02-27T09:14:41.000,"{'latitude': '40.826809268533', 'longitude': '-73.952198877717', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,229,1000000,Hamilton Heights-Sugar Hill,,
Treatments,3064557,PC8558792,29,1021010055,1,02101,0055,675,Riverside Drive,10031,40.826809268533,-73.952198877717,Manhattan,2026-02-26T13:23:50.000,Bait applied,2026-02-27T09:14:41.000,"{'latitude': '40.826809268533', 'longitude': '-73.952198877717', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,229,1000000,Hamilton Heights-Sugar Hill,,
Compliance,14247966,PC8650398,2,1017300064,1,01730,0064,40,WEST  135 STREET,10037,40.813579186302,-73.939643661273,Manhattan,2026-02-26T13:24:00.000,Rat Activity,2026-02-27T09:22:33.000,"{'latitude': '40.813579186302', 'longitude': '-73.939643661273', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,212,1053895,Harlem (North),1000957,235694
Initial,14247955,PC8672365,1,1015400031,1,01540,0031,232,EAST   95 STREET,10128,40.783827554111,-73.94822884661,Manhattan,2026-02-26T13:25:00.000,Failed for Rat Act,2026-02-27T07:31:23.000,"{'latitude': '40.783827554111', 'longitude': '-73.94822884661', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,5,15601,1049229,Upper East Side-Yorkville,998587,224853
Treatments,3064545,PC8554032,18,1020520001,1,02052,0001,319,West 145 St,10039,40.823319278776,-73.943056463838,Manhattan,2026-02-26T13:25:55.000,Bait applied,2026-02-27T08:01:45.000,"{'latitude': '40.823319278776', 'longitude': '-73.943056463838', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,231,1084164,Hamilton Heights-Sugar Hill,,
Compliance,14247905,PC8603767,2,2025150059,2,02515,0059,1175,WOODYCREST AVENUE,10452,40.836755281432,-73.924830854202,Bronx,2026-02-26T13:26:34.000,Rat Activity,2026-02-27T10:25:57.000,"{'latitude': '40.836755281432', 'longitude': '-73.924830854202', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,199,2000000,Highbridge,,
Compliance,14247976,PC8637633,2,2030690102,2,03069,0102,617,EAST 179 STREET,10457,40.847765639196,-73.891933612973,Bronx,2026-02-26T13:28:46.000,Rat Activity,2026-02-27T11:53:55.000,"{'latitude': '40.847765639196', 'longitude': '-73.891933612973', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,15,373,2092249,Tremont,,
Treatments,3064559,PC8558794,32,1021010055,1,02101,0055,675,Riverside Drive,10031,40.826809268533,-73.952198877717,Manhattan,2026-02-26T13:28:50.000,Bait applied,2026-02-27T09:14:41.000,"{'latitude': '40.826809268533', 'longitude': '-73.952198877717', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,229,1000000,Hamilton Heights-Sugar Hill,,
Treatments,3064554,PC8554030,11,1020520001,1,02052,0001,319,West 145 St,10039,40.823319278776,-73.943056463838,Manhattan,2026-02-26T13:38:50.000,Bait applied,2026-02-27T09:14:42.000,"{'latitude': '40.823319278776', 'longitude': '-73.943056463838', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,231,1084164,Hamilton Heights-Sugar Hill,,
Initial,14247977,PC8675229,1,2030690103,2,03069,0103,615,EAST 179 STREET,10457,40.847784889702,-73.891973341134,Bronx,2026-02-26T13:40:46.000,Failed for Other R,2026-02-27T11:57:04.000,"{'latitude': '40.847784889702', 'longitude': '-73.891973341134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,15,373,2092250,Tremont,,
Compliance,14247828,PC8604364,6,2024610090,2,02461,0090,1000,GRAND CONCOURSE,10451,40.829783867971,-73.921073470443,Bronx,2026-02-26T13:40:50.000,Failed for Rat Act,2026-02-27T13:23:54.000,"{'latitude': '40.829783867971', 'longitude': '-73.921073470443', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,18301,2002822,Concourse-Concourse Village,1006092,241602
Compliance,14247906,PC8617133,2,2024780064,2,02513,0033,101,EAST 165 STREET,10452,40.831494550107,-73.922112154573,Bronx,2026-02-26T13:43:03.000,Rat Activity,2026-02-27T10:25:35.000,"{'latitude': '40.831494550107', 'longitude': '-73.922112154573', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,195,2002953,Concourse-Concourse Village,,
Compliance,14247967,PC8635173,2,1020090029,1,02009,0029,607,LENOX AVENUE,10037,40.817552889181,-73.938350254251,Manhattan,2026-02-26T13:43:40.000,Failed for Rat Act,2026-02-27T09:25:50.000,"{'latitude': '40.817552889181', 'longitude': '-73.938350254251', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,230,1060066,Harlem (North),,
Compliance,14247968,PC8635339,2,1020090039,1,02009,0039,108,WEST 141 STREET,10030,40.818121211408,-73.938649595261,Manhattan,2026-02-26T13:58:54.000,Rat Activity,2026-02-27T09:26:55.000,"{'latitude': '40.818121211408', 'longitude': '-73.938649595261', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,230,1060068,Harlem (North),,
Compliance,14247823,PC8654183,2,3057810037,3,05781,0037,6008,4 AVENUE,11220,40.640717262798,-74.018560302416,Brooklyn,2026-02-26T14:15:00.000,Rat Activity,2026-02-27T11:18:16.000,"{'latitude': '40.640717262798', 'longitude': '-74.018560302416', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,38,72,3143384,Sunset Park (West),979099,172710
Initial,14247956,PC8673345,1,1015390008,1,01539,0008,220,EAST 94 STREET,10128,40.783597618225,-73.949630096052,Manhattan,2026-02-26T14:25:59.000,Rat Activity,2026-02-27T07:33:18.000,"{'latitude': '40.783597618225', 'longitude': '-73.949630096052', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,5,15403,1089342,Upper East Side-Yorkville,998199,224769
Initial,14247913,PC8673375,1,1021790005,1,02179,0005,1380,RIVERSIDE DRIVE,10033,40.852289130026,-73.941357938002,Manhattan,2026-02-26T14:30:35.000,Rat Activity,2026-02-27T09:54:13.000,"{'latitude': '40.852289130026', 'longitude': '-73.941357938002', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,10,275,1064332,Washington Heights (North),1000473,249797
Initial,14247854,PC8671685,1,3017850038,3,01785,0038,230,TOMPKINS AVENUE,11216,40.690987366951,-73.94544528207,Brooklyn,2026-02-26T14:45:00.000,Rat Activity,2026-02-27T09:25:05.000,"{'latitude': '40.690987366951', 'longitude': '-73.94544528207', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,261,3049792,Bedford-Stuyvesant (West),999379,191029
Initial,14247856,PC8674468,1,,3,01779,0027,,,11216,,,Brooklyn,2026-02-26T15:00:00.000,Failed for Rat Act,2026-02-27T09:14:50.000,,,,,,,,
Treatments,3064561,PC8596824,9,1020500183,1,02050,0183,409,West 141 St,10031,40.821429790601,-73.946465208188,Manhattan,2026-02-26T15:29:53.000,Bait applied,2026-02-27T08:00:28.000,"{'latitude': '40.821429790601', 'longitude': '-73.946465208188', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,9,227,1081816,Hamilton Heights-Sugar Hill,,
Initial,14248000,PC8668694,1,2037800019,2,03780,0019,1258,METCALF AVENUE,10472,40.830896258866,-73.872946435503,Bronx,2026-02-27T07:45:24.000,Failed for Rat Act,2026-02-27T15:07:22.000,"{'latitude': '40.830896258866', 'longitude': '-73.872946435503', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,18,64,2025412,Soundview-Bruckner-Bronx River,1019410,242023
