inspection_type,job_ticket_or_work_order_id,job_id,job_progress,bbl,boro_code,block,lot,house_number,street_name,zip_code,latitude,longitude,borough,inspection_date,result,approved_date,location,community_board,council_district,census_tract,bin,nta,x_coord,y_coord
Initial,14236697,PC8667520,1,4017100073,4,01710,0073,33-37,JUNCTION BOULEVARD,11372,40.756091117581,-73.873259316143,Queens,2026-02-03T09:39:00.000,Rat Activity,2026-02-05T11:59:01.000,"{'latitude': '40.756091117581', 'longitude': '-73.873259316143', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,21,37502,4540191,North Corona,,
Compliance,14236946,PC8642222,2,1019870046,1,01987,0046,516,WEST 134 STREET,10031,40.818809133204,-73.954130334311,Manhattan,2026-02-03T09:53:22.000,Rat Activity,2026-02-04T12:02:31.000,"{'latitude': '40.818809133204', 'longitude': '-73.954130334311', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,219,1059746,Manhattanville-West Harlem,,
Treatments,3062663,PC8575830,5,2028210052,2,02821,0052,1561,SHERIDAN AVENUE,10457,40.842147097912,-73.911069106588,Bronx,2026-02-03T09:59:12.000,Bait applied,2026-02-04T09:25:58.000,"{'latitude': '40.842147097912', 'longitude': '-73.911069106588', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,225,2007853,Mount Eden-Claremont (West),1008856,246109
Treatments,3062689,PC8516924,11,1009090010,1,00909,0010,219,EAST 28 STREET,10016,40.741691762215,-73.980191711256,Manhattan,2026-02-03T10:00:14.000,Bait applied,2026-02-05T11:06:02.000,"{'latitude': '40.741691762215', 'longitude': '-73.980191711256', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,2,66,1019890,Murray Hill-Kips Bay,,
Compliance,14236825,PC8645688,2,3053570040,3,05357,0040,320,OCEAN PARKWAY,11218,40.641651739228,-73.973793248255,Brooklyn,2026-02-03T10:02:33.000,Failed for Rat Act,2026-02-04T12:33:38.000,"{'latitude': '40.641651739228', 'longitude': '-73.973793248255', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,39,494,3125451,Kensington,991523,173051
Treatments,3062646,PC8631307,3,3024120019,3,02412,0019,381,HOOPER STREET,11211,40.710047315583,-73.952156687536,Brooklyn,2026-02-03T10:04:38.000,Bait applied,2026-02-04T12:09:01.000,"{'latitude': '40.710047315583', 'longitude': '-73.952156687536', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,34,513,3063045,Williamsburg,997514,197972
Initial,14236463,PC8663079,1,2024200001,2,02420,0001,270,EAST 158 STREET,10451,40.82358733849,-73.918710599514,Bronx,2026-02-03T10:05:00.000,Rat Activity,2026-02-06T12:27:20.000,"{'latitude': '40.82358733849', 'longitude': '-73.918710599514', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,173,2000000,Concourse-Concourse Village,,
Compliance,14236947,PC8642182,2,1019870050,1,01987,0050,520,WEST 134 STREET,10031,40.818833860397,-73.954191736915,Manhattan,2026-02-03T10:05:22.000,Rat Activity,2026-02-04T12:04:35.000,"{'latitude': '40.818833860397', 'longitude': '-73.954191736915', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,219,1059748,Manhattanville-West Harlem,,
Treatments,3062637,PC8638856,3,1021100065,1,02110,0065,2089,AMSTERDAM AVENUE,10032,40.836835101015,-73.939112921162,Manhattan,2026-02-03T10:05:24.000,Bait applied,2026-02-05T09:11:35.000,"{'latitude': '40.836835101015', 'longitude': '-73.939112921162', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,10,24301,1062619,Washington Heights (South),,
Treatments,3062532,PC8554035,36,1020770036,1,02077,0036,1734,Amsterdam Ave,10031,40.82574213954,-73.947242198366,Manhattan,2026-02-03T10:07:04.000,Bait applied,2026-02-06T09:34:47.000,"{'latitude': '40.82574213954', 'longitude': '-73.947242198366', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,229,1061946,Hamilton Heights-Sugar Hill,,
Initial,14236489,PC8662321,1,4096200020,4,09620,0020,88-02,139 STREET,11435,40.70356584161,-73.813892976395,Queens,2026-02-03T10:16:14.000,Failed for Other R,2026-02-04T10:12:04.000,"{'latitude': '40.70356584161', 'longitude': '-73.813892976395', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,24,214,4206333,Jamaica Hills-Briarwood,1035851,195662
Initial,14236919,PC8664530,1,2029480028,2,02948,0028,701,CROTONA PARK NORTH,10457,40.842107872515,-73.893952331929,Bronx,2026-02-03T10:20:00.000,Failed for Other R,2026-02-04T10:23:12.000,"{'latitude': '40.842107872515', 'longitude': '-73.893952331929', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,15,36902,2009926,Tremont,1013592,246100
Treatments,3062592,PC8301636,19,3014520023,3,01452,0023,1896,BERGEN STREET,11233,40.674359906089,-73.918377662902,Brooklyn,2026-02-03T10:20:40.000,Bait applied,2026-02-03T14:37:58.000,"{'latitude': '40.674359906089', 'longitude': '-73.918377662902', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16,41,303,3039035,Ocean Hill,1006891,184977
Treatments,3062665,PC8403873,10,2028410001,2,02841,0001,15,MARCY PLACE,10452,40.838790010292,-73.918084797648,Bronx,2026-02-03T10:27:37.000,Bait applied,2026-02-04T09:25:57.000,"{'latitude': '40.838790010292', 'longitude': '-73.918084797648', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,22101,2092054,Mount Eden-Claremont (West),,
Initial,14236510,PC8652082,1,2031930024,2,03193,0024,2065,DAVIDSON AVENUE,10453,40.854402653391,-73.907980021361,Bronx,2026-02-03T10:27:57.000,Failed for Other R,2026-02-05T11:07:43.000,"{'latitude': '40.854402653391', 'longitude': '-73.907980021361', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,14,251,2014157,University Heights (South)-Morris Heights,,
Compliance,14236972,PC8633458,2,1020860049,1,02086,0049,636,WEST 138 STREET,10031,40.822377469936,-73.954561439222,Manhattan,2026-02-03T10:28:22.000,Failed for Rat Act,2026-02-06T13:30:54.000,"{'latitude': '40.822377469936', 'longitude': '-73.954561439222', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,22301,1062281,Manhattanville-West Harlem,,
Compliance,14236650,PC8647130,2,3052820024,3,05282,0024,99,EAST    3 STREET,11218,40.649703179416,-73.978593845356,Brooklyn,2026-02-03T10:30:00.000,Failed for Rat Act,2026-02-05T15:28:22.000,"{'latitude': '40.649703179416', 'longitude': '-73.978593845356', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,39,50001,3122752,Windsor Terrace-South Slope,990190,175984
Initial,14236511,PC8651716,1,2031930021,2,03193,0021,2073,DAVIDSON AVENUE,10453,40.854564476608,-73.907835201645,Bronx,2026-02-03T10:32:57.000,Failed for Other R,2026-02-05T11:08:07.000,"{'latitude': '40.854564476608', 'longitude': '-73.907835201645', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,14,251,2014156,University Heights (South)-Morris Heights,,
Compliance,14236910,PC8636500,2,,2,02857,0024,CROMWELL,AVENUE,10452,,,Bronx,2026-02-03T10:33:50.000,Rat Activity,2026-02-05T11:42:04.000,,,,,,,,
Compliance,14236398,PC8487555,14,1002840017,1,00284,0017,187,EAST BROADWAY,10002,40.714154700058,-73.988907774452,Manhattan,2026-02-03T10:34:00.000,Rat Activity,2026-02-04T10:01:39.000,"{'latitude': '40.714154700058', 'longitude': '-73.988907774452', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,1,6,1003617,Chinatown-Two Bridges,,
Initial,14236431,PC8660410,1,3050880012,3,05088,0012,180,LINDEN BOULEVARD,11226,40.652516691778,-73.951841318868,Brooklyn,2026-02-03T10:35:10.000,Failed for Rat Act,2026-02-04T12:14:15.000,"{'latitude': '40.652516691778', 'longitude': '-73.951841318868', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,40,820,3116810,East Flatbush-Erasmus,997613,177012
Treatments,3062640,PC8537372,4,3021690015,3,02169,0015,461,BEDFORD AVENUE,11211,40.707455224384,-73.964421893706,Brooklyn,2026-02-03T10:37:52.000,Bait applied,2026-02-04T12:06:24.000,"{'latitude': '40.707455224384', 'longitude': '-73.964421893706', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,34,535,3324749,South Williamsburg,994114,197026
Treatments,3062533,PC8554031,10,1020520001,1,02052,0001,319,West 145 St,10039,40.823319278776,-73.943056463838,Manhattan,2026-02-03T10:38:51.000,Bait applied,2026-02-05T22:38:23.000,"{'latitude': '40.823319278776', 'longitude': '-73.943056463838', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,231,1084164,Hamilton Heights-Sugar Hill,,
Treatments,3062732,PC8619189,4,3053430037,3,05343,0037,803,BEVERLEY ROAD,11218,40.643597231118,-73.971457478754,Brooklyn,2026-02-03T10:45:00.000,Bait applied,2026-02-04T13:56:54.000,"{'latitude': '40.643597231118', 'longitude': '-73.971457478754', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,40,492,3124823,Kensington,992171,173760
Initial,14236920,PC8659126,1,2030690065,2,03069,0065,2074,ARTHUR AVENUE,10457,40.848814116495,-73.891921059329,Bronx,2026-02-03T10:45:00.000,Failed for Rat Act,2026-02-04T10:23:59.000,"{'latitude': '40.848814116495', 'longitude': '-73.891921059329', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,15,373,2012007,Tremont,1014151,248544
Initial,14236973,PC8667006,1,3032870034,3,03287,0034,1299,GREENE AVENUE,11237,40.698201741432,-73.919390600094,Brooklyn,2026-02-03T10:45:01.000,Rat Activity,2026-02-05T10:44:50.000,"{'latitude': '40.698201741432', 'longitude': '-73.919390600094', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,37,431,3075078,Bushwick (West),1006602,193663
Treatments,3062635,PC8631139,3,1021090005,1,02109,0005,2011,AMSTERDAM AVENUE,10032,40.834505706813,-73.940813537265,Manhattan,2026-02-03T10:45:24.000,Bait applied,2026-02-05T09:10:50.000,"{'latitude': '40.834505706813', 'longitude': '-73.940813537265', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,10,245,1062532,Washington Heights (South),,
Initial,14236768,PC8662504,1,2028620103,2,02862,0103,1921,JEROME AVENUE,10453,40.85072641314,-73.91013223769,Bronx,2026-02-03T10:45:32.000,Rat Activity,2026-02-04T09:32:15.000,"{'latitude': '40.85072641314', 'longitude': '-73.91013223769', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,14,217,2008388,University Heights (South)-Morris Heights,,
Compliance,14236833,PC8448330,4,3005310013,3,00531,0013,89,VISITATION PLACE,11231,40.679016243503,-74.009802864629,Brooklyn,2026-02-03T10:52:00.000,Rat Activity,2026-02-04T08:36:20.000,,6,38,59,3323666,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,0,0
Initial,14236490,PC8661140,1,4100510030,4,10051,0030,145-41,SOUTH ROAD,11435,40.692469621213,-73.804548315489,Queens,2026-02-03T10:54:21.000,Failed for Other R,2026-02-04T10:11:23.000,"{'latitude': '40.692469621213', 'longitude': '-73.804548315489', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,28,204,4214927,Jamaica,1038451,191625
Initial,14236826,PC8664528,1,3053890010,3,05389,0010,430,OCEAN PARKWAY,11218,40.637943375542,-73.973088504146,Brooklyn,2026-02-03T10:54:33.000,Rat Activity,2026-02-04T12:24:46.000,"{'latitude': '40.637943375542', 'longitude': '-73.973088504146', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,39,490,3126780,Kensington,991719,171700
Treatments,3062634,PC8631135,3,1021090003,1,02109,0003,2005,AMSTERDAM AVENUE,10032,40.834319135327,-73.940951027092,Manhattan,2026-02-03T10:56:24.000,Bait applied,2026-02-05T09:10:38.000,"{'latitude': '40.834319135327', 'longitude': '-73.940951027092', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,10,245,1062531,Washington Heights (South),,
Treatments,3062672,PC8230401,12,2024660044,2,02466,0044,125,EAST 168 STREET,10452,40.836237209734,-73.91781329847,Bronx,2026-02-03T10:57:14.000,Bait applied,2026-02-04T09:25:53.000,"{'latitude': '40.836237209734', 'longitude': '-73.91781329847', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,22102,2002864,Mount Eden-Claremont (West),,
Treatments,3062561,PC8624067,4,1022370023,1,02237,0023,25,CUMMINGS STREET,10034,40.866693161618,-73.926485337745,Manhattan,2026-02-03T11:00:00.000,Bait applied,2026-02-06T14:09:02.000,"{'latitude': '40.866693161618', 'longitude': '-73.926485337745', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,10,295,1064938,Inwood,1004583,255048
Treatments,3062596,PC8553245,12,1017700158,1,01770,0158,1982,LEXINGTON AVENUE,10035,40.801908304632,-73.939228068136,Manhattan,2026-02-03T11:00:38.000,Monitoring visit,2026-02-05T10:10:58.000,"{'latitude': '40.801908304632', 'longitude': '-73.939228068136', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,9,196,1054407,East Harlem (North),,
Compliance,14236901,PC8639587,2,2042910024,2,04291,0024,2131,WALLACE AVENUE,10462,40.853940066717,-73.864837533892,Bronx,2026-02-03T11:00:47.000,Failed for Rat Act,2026-02-04T10:17:44.000,"{'latitude': '40.853940066717', 'longitude': '-73.864837533892', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,13,22404,2048823,Pelham Parkway-Van Nest,1021641,250422
Compliance,14236834,PC8646940,1,3005310002,3,00531,0002,287,VAN BRUNT STREET,11231,40.679029867717,-74.01090609474,Brooklyn,2026-02-03T11:01:00.000,Failed for Rat Act,2026-02-04T08:39:33.000,"{'latitude': '40.679029867717', 'longitude': '-74.01090609474', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,38,59,3008393,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,,
Compliance,14236937,PC8566431,6,3015990052,3,01599,0052,1085,DEKALB AVENUE,11221,40.693595983615,-73.932057251136,Brooklyn,2026-02-03T11:05:00.000,Failed for Rat Act,2026-02-04T12:08:51.000,"{'latitude': '40.693595983615', 'longitude': '-73.932057251136', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,289,3043183,Bedford-Stuyvesant (East),,
Compliance,14236400,PC8608496,6,1004170066,1,00417,0066,177,ORCHARD STREET,10002,40.721749420863,-73.988379790034,Manhattan,2026-02-03T11:07:26.000,Rat Activity,2026-02-04T09:59:20.000,"{'latitude': '40.721749420863', 'longitude': '-73.988379790034', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,1,3001,1005556,Lower East Side,,
Treatments,3062725,PC8506412,11,3053890034,3,05389,0034,470,Ocean Parkway,11218,40.637086965374,-73.972926713786,Brooklyn,2026-02-03T11:10:00.000,Bait applied,2026-02-04T13:48:00.000,"{'latitude': '40.637086965374', 'longitude': '-73.972926713786', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,39,490,3126786,Kensington,,
Treatments,3062534,PC8557889,32,1020770012,1,02077,0012,531,West 145 St,10031,40.825654922162,-73.948597253874,Manhattan,2026-02-03T11:12:26.000,Bait applied,2026-02-05T22:18:48.000,"{'latitude': '40.825654922162', 'longitude': '-73.948597253874', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,229,1061931,Hamilton Heights-Sugar Hill,,
Treatments,3062676,PC8636635,4,2024630001,2,02463,0001,1170,WALTON AVENUE,10452,40.834067693872,-73.920042062362,Bronx,2026-02-03T11:12:48.000,Bait applied,2026-02-04T09:25:51.000,"{'latitude': '40.834067693872', 'longitude': '-73.920042062362', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,197,2002834,Concourse-Concourse Village,,
Compliance,14236927,PC8636380,2,2028440065,2,02844,0065,1453,WALTON AVENUE,10452,40.840807941593,-73.915060896112,Bronx,2026-02-03T11:13:48.000,Failed for Other R,2026-02-05T10:53:50.000,"{'latitude': '40.840807941593', 'longitude': '-73.915060896112', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,223,2008116,Mount Eden-Claremont (West),,
Compliance,14236719,PC8566531,7,3016060035,3,01606,0035,490,KOSCIUSZKO STREET,11221,40.692521585404,-73.934730436169,Brooklyn,2026-02-03T11:15:00.000,Failed for Rat Act,2026-02-04T09:57:50.000,"{'latitude': '40.692521585404', 'longitude': '-73.934730436169', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,289,3043409,Bedford-Stuyvesant (East),,
Treatments,3062599,PC8620884,7,1017110026,1,01711,0026,329,PLEASANT AVENUE,10035,40.796019779857,-73.93245794931,Manhattan,2026-02-03T11:16:38.000,Monitoring visit,2026-02-05T10:10:57.000,"{'latitude': '40.796019779857', 'longitude': '-73.93245794931', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,8,178,1090455,East Harlem (North),,
Initial,14237182,PC8653956,1,1020710029,1,02071,0029,1606,AMSTERDAM AVENUE,10031,40.821585212532,-73.950284102308,Manhattan,2026-02-03T11:17:00.000,Rat Activity,2026-02-05T10:25:29.000,"{'latitude': '40.821585212532', 'longitude': '-73.950284102308', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,225,1061735,Hamilton Heights-Sugar Hill,,
Initial,14235617,PC8660413,1,2042920014,2,04292,0014,2118,WALLACE AVENUE,10462,40.853668325819,-73.864827243754,Bronx,2026-02-03T11:20:00.000,Failed for Other R,2026-02-04T10:15:47.000,"{'latitude': '40.853668325819', 'longitude': '-73.864827243754', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,13,228,2093290,Pelham Parkway-Van Nest,1021644,250323
Compliance,14236914,PC8636244,2,2028640069,2,02864,0069,1333,INWOOD AVENUE,10452,40.83921112046,-73.91973589171,Bronx,2026-02-03T11:20:03.000,Rat Activity,2026-02-05T11:48:35.000,"{'latitude': '40.83921112046', 'longitude': '-73.91973589171', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,219,2008412,Mount Eden-Claremont (West),,
Treatments,3062632,PC8629127,3,1021080073,1,02108,0073,499,WEST 158 STREET,10032,40.833430086355,-73.941432443979,Manhattan,2026-02-03T11:20:24.000,Bait applied,2026-02-05T09:09:52.000,"{'latitude': '40.833430086355', 'longitude': '-73.941432443979', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,10,239,1062522,Washington Heights (South),,
Compliance,14236966,PC8651212,2,3033080001,3,03308,0001,491,KNICKERBOCKER AVENUE,11237,40.698200233517,-73.917273666944,Brooklyn,2026-02-03T11:23:01.000,Rat Activity,2026-02-05T09:53:14.000,"{'latitude': '40.698200233517', 'longitude': '-73.917273666944', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,37,433,3403910,Bushwick (East),,
Treatments,3062608,PC8648205,3,1019250015,1,01925,0015,182,ST NICHOLAS AVENUE,10026,40.805954954476,-73.952802704458,Manhattan,2026-02-03T11:24:00.000,Bait applied,2026-02-05T12:16:24.000,"{'latitude': '40.805954954476', 'longitude': '-73.952802704458', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,220,1058446,Harlem (South),,
Compliance,14236961,PC8618186,3,1004400028,1,00440,0028,440,EAST 13 STREET,10009,40.730235431955,-73.982111031871,Manhattan,2026-02-03T11:25:55.000,Rat Activity,2026-02-04T16:06:56.000,"{'latitude': '40.730235431955', 'longitude': '-73.982111031871', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,2,34,1005992,East Village,,
Initial,14236483,PC8664019,1,2024160001,2,02416,0001,3050,PARK AVENUE,10451,40.822380460081,-73.919861051238,Bronx,2026-02-03T11:26:00.000,Failed for Rat Act,2026-02-06T12:42:55.000,"{'latitude': '40.822380460081', 'longitude': '-73.919861051238', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,17,69,2091227,Melrose,,
Treatments,3062674,PC8443957,13,2024720034,2,02472,0034,1125,GRAND CONCOURSE,10452,40.832620765332,-73.919396959773,Bronx,2026-02-03T11:27:53.000,Bait applied,2026-02-04T09:25:52.000,"{'latitude': '40.832620765332', 'longitude': '-73.919396959773', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,195,2002893,Concourse-Concourse Village,,
Initial,14236604,PC8653970,1,1020710032,1,02071,0032,1614,AMSTERDAM AVENUE,10031,40.821782772843,-73.950143043821,Manhattan,2026-02-03T11:28:00.000,Rat Activity,2026-02-04T15:54:55.000,"{'latitude': '40.821782772843', 'longitude': '-73.950143043821', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,225,1061737,Hamilton Heights-Sugar Hill,,
Compliance,14236939,PC8613759,3,3016010046,3,01601,0046,415,KOSCIUSZKO STREET,11221,40.692122839149,-73.938326042134,Brooklyn,2026-02-03T11:28:00.000,Rat Activity,2026-02-04T12:09:11.000,"{'latitude': '40.692122839149', 'longitude': '-73.938326042134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,281,3043219,Bedford-Stuyvesant (East),1001353,191444
Compliance,14236706,PC8648944,2,3012140043,3,01214,0043,106,BROOKLYN AVENUE,11216,40.676252884003,-73.94434338386,Brooklyn,2026-02-03T11:28:31.000,Rat Activity,2026-02-04T12:39:38.000,"{'latitude': '40.676252884003', 'longitude': '-73.94434338386', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,36,313,3030424,Crown Heights (North),,
Treatments,3062726,PC8545386,7,3053990001,3,05399,0001,669,EAST    5 STREET,11218,40.635547393809,-73.9740118325,Brooklyn,2026-02-03T11:30:00.000,Bait applied,2026-02-04T13:49:40.000,"{'latitude': '40.635547393809', 'longitude': '-73.9740118325', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,40,484,3127184,Kensington,991463,170827
Compliance,14236827,PC8597980,6,3053950014,3,05395,0014,640,EAST    2 STREET,11218,40.635364100184,-73.97684022188,Brooklyn,2026-02-03T11:30:33.000,Failed for Rat Act,2026-02-04T12:23:50.000,"{'latitude': '40.635364100184', 'longitude': '-73.97684022188', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,40,478,3127000,Borough Park,990678,170760
Initial,14236605,PC8654038,1,1020710036,1,02071,0036,1616,AMSTERDAM AVENUE,10031,40.82182941776,-73.950106877862,Manhattan,2026-02-03T11:31:00.000,Rat Activity,2026-02-04T15:56:53.000,"{'latitude': '40.82182941776', 'longitude': '-73.950106877862', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,225,1061738,Hamilton Heights-Sugar Hill,,
Compliance,14236916,PC8636503,2,2028640073,2,02864,0073,1323,INWOOD AVENUE,10452,40.839035515426,-73.919819227005,Bronx,2026-02-03T11:32:44.000,Rat Activity,2026-02-05T11:51:29.000,"{'latitude': '40.839035515426', 'longitude': '-73.919819227005', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,219,2008416,Mount Eden-Claremont (West),,
Compliance,14236929,PC8636515,2,2028440001,2,02844,0001,1472,JEROME AVENUE,10452,40.841649002835,-73.916660895119,Bronx,2026-02-03T11:32:48.000,Rat Activity,2026-02-05T10:57:12.000,"{'latitude': '40.841649002835', 'longitude': '-73.916660895119', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,223,2008106,Mount Eden-Claremont (West),,
Treatments,3062630,PC8512540,2,1021080056,1,02108,0056,1969,AMSTERDAM AVENUE,10032,40.833106412906,-73.941837464695,Manhattan,2026-02-03T11:35:24.000,Bait applied,2026-02-05T09:09:18.000,"{'latitude': '40.833106412906', 'longitude': '-73.941837464695', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,10,239,1062512,Washington Heights (South),,
Compliance,14236707,PC8648771,2,3012140044,3,01214,0044,108,BROOKLYN AVENUE,11216,40.676203479796,-73.944347030416,Brooklyn,2026-02-03T11:35:34.000,Rat Activity,2026-02-04T12:40:41.000,"{'latitude': '40.676203479796', 'longitude': '-73.944347030416', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,36,313,3030425,Crown Heights (North),,
Compliance,14236962,PC8487174,5,3017870038,3,01787,0038,192,MARCUS GARVEY BOULEVARD,11221,40.691610333598,-73.939768919746,Brooklyn,2026-02-03T11:36:00.000,Failed for Rat Act,2026-02-04T12:09:34.000,"{'latitude': '40.691610333598', 'longitude': '-73.939768919746', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,281,3049861,Bedford-Stuyvesant (East),1000953,191257
Initial,14236657,PC8656717,1,3011070005,3,01107,0005,38,PROSPECT PARK SOUTH WEST,11215,40.659740587944,-73.977293073319,Brooklyn,2026-02-03T11:40:00.000,Failed for Rat Act,2026-02-04T09:05:44.000,"{'latitude': '40.659740587944', 'longitude': '-73.977293073319', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,39,171,3026781,Windsor Terrace-South Slope,990550,179641
Compliance,14236780,PC8651019,2,3033080030,3,03308,0030,231,MENAHAN STREET,11237,40.698279605052,-73.916959814132,Brooklyn,2026-02-03T11:40:01.000,Rat Activity,2026-02-04T10:32:03.000,"{'latitude': '40.698279605052', 'longitude': '-73.916959814132', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,37,433,3075694,Bushwick (East),,
Initial,14236435,PC8658555,1,3046050003,3,04605,0003,886,RUTLAND ROAD,11203,40.660662916008,-73.930000414879,Brooklyn,2026-02-03T11:41:10.000,Failed for Other R,2026-02-04T12:15:34.000,"{'latitude': '40.660662916008', 'longitude': '-73.930000414879', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,41,878,3099660,East Flatbush-Rugby,1003671,179984
Compliance,14236586,PC8383289,20,1019220061,1,01922,0061,2162,8 AVENUE,10026,40.804827766611,-73.955053883191,Manhattan,2026-02-03T11:42:19.000,Rat Activity,2026-02-04T14:37:25.000,"{'latitude': '40.804827766611', 'longitude': '-73.955053883191', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,218,1058384,Harlem (South),,
Treatments,3062673,PC8320785,20,2024720028,2,02472,0028,1049,GRAND CONCOURSE,10452,40.831065184443,-73.920381748562,Bronx,2026-02-03T11:42:59.000,Bait applied,2026-02-04T09:25:52.000,"{'latitude': '40.831065184443', 'longitude': '-73.920381748562', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,195,2002891,Concourse-Concourse Village,,
